anio_hecho,mes_hecho,fecha_hecho,hora_hecho,delito,categoria,sexo,edad,tipo_persona,calidad_juridica,competencia,anio_inicio,mes_inicio,fecha_inicio,hora_inicio,colonia_catalogo,colonia_hecho,alcaldia_hecho,municipio_hecho,latitud,longitud
2023,Enero,08/01/23,8:00:00,HOMICIDIO POR ARMA BLANCA,HOMICIDIO DOLOSO,Masculino,36,FISICA,CADAVER,FUERO COMUN,2023,Enero,08/01/23,19:28:00,BARRIO NORTE,BARRIO NORTE,ALVARO OBREGON,CDMX,19.37875226,-99.21001117
2022,Noviembre,01/11/22,8:00:00,ROBO DE OBJETOS A ESCUELA,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,08/01/23,19:34:00,LA PURISIMA TICOMAN (BARR),LA PURÍSIMA TICOMÁN,GUSTAVO A. MADERO,CDMX,19.51525361,-99.13622618
2022,Enero,07/01/22,19:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,33,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,19:39:00,SAN MATEO (BARR),SAN DIEGO CHURUBUSCO,COYOACAN,CDMX,19.35136361,-99.15016328
2023,Enero,08/01/23,13:18:00,AMENAZAS,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,08/01/23,19:39:00,JUAREZ,JUÁREZ,CUAUHTEMOC,CDMX,19.42444688,-99.16370004
2023,Enero,08/01/23,18:40:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,29,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,19:42:00,DANIEL GARZA (AMPL),DANIEL GARZA,MIGUEL HIDALGO,CDMX,19.40653481,-99.19916075
2022,Noviembre,26/11/22,21:30:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,Femenino,22,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,19:43:00,PENITENCIARIA (AMPL),AMPLIACIÓN PENITENCIARIA,VENUSTIANO CARRANZA,CDMX,19.4366641,-99.11673456
2023,Enero,08/01/23,16:15:00,DISCRIMINACION,DELITO DE BAJO IMPACTO,Masculino,78,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,19:43:00,TLACOQUEMECATL DEL VALLE,TLACOQUEMECATL,BENITO JUAREZ,CDMX,19.37490142,-99.17481157
2023,Enero,08/01/23,17:00:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,LESIONADO,FUERO COMUN,2023,Enero,08/01/23,19:43:00,PEDREGAL DE SANTA URSULA IV,PEDREGAL DE SANTA URSULA,COYOACAN,CDMX,19.31015378,-99.16279569
2022,Diciembre,08/12/22,13:30:00,VIOLACION EQUIPARADA,VIOLACIÓN,Femenino,9,FISICA,VICTIMA,FUERO COMUN,2023,Enero,08/01/23,19:46:00,VALLE DE LUCES (U HAB),VALLE DE LUCES,IZTAPALAPA,CDMX,19.34184204,-99.1050468
2023,Enero,08/01/23,14:30:00,AMENAZAS,DELITO DE BAJO IMPACTO,Femenino,51,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,19:48:00,"EJTO CONSTITUCIONALISTA, SUPERMANZANA II ( U HAB)",UNIDAD EJÉRCITO CONSTITUCIONALISTA,IZTAPALAPA,CDMX,19.38480036,-99.05520424
2023,Enero,08/01/23,17:30:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR,DELITO DE BAJO IMPACTO,Femenino,47,FISICA,LESIONADO,FUERO COMUN,2023,Enero,08/01/23,19:49:00,EL ARENAL 4A SECCION,ARENAL 4A SECCIÓN,VENUSTIANO CARRANZA,CDMX,19.42789832,-99.0560735
2023,Enero,08/01/23,13:00:00,USURPACIÓN DE IDENTIDAD,DELITO DE BAJO IMPACTO,Femenino,23,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,19:55:00,CENTRO VI,CENTRO,CUAUHTEMOC,CDMX,19.4260571,-99.1332221
2022,Diciembre,15/12/22,12:00:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,19:57:00,GUADALUPE DEL MORAL,GUADALUPE DEL MORAL,IZTAPALAPA,CDMX,19.36830055,-99.08141702
2022,Octubre,18/10/22,2:00:00,DAÑO EN PROPIEDAD AJENA INTENCIONAL,DELITO DE BAJO IMPACTO,Femenino,81,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:00:00,SANTIAGO TULYEHUALCO (PBLO),BARRIO SAN SEBASTIÁN,TLAHUAC,CDMX,19.25860043,-99.00951438
2023,Enero,07/01/23,22:30:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,16,FISICA,VICTIMA,FUERO COMUN,2023,Enero,08/01/23,20:01:00,SAN JOSE ACULCO,SAN JOSÉ ACULCO,IZTAPALAPA,CDMX,19.37644304,-99.09934267
2023,Enero,07/01/23,22:30:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,14,FISICA,VICTIMA,FUERO COMUN,2023,Enero,08/01/23,20:01:00,SAN JOSE ACULCO,SAN JOSÉ ACULCO,IZTAPALAPA,CDMX,19.37644304,-99.09934267
2022,Diciembre,01/12/22,7:00:00,USURPACIÓN DE IDENTIDAD,DELITO DE BAJO IMPACTO,Femenino,55,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:02:00,GUERRERO IV,GUERRERO,CUAUHTEMOC,CDMX,19.44170249,-99.1429612
2023,Enero,08/01/23,19:00:00,AMENAZAS,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:06:00,PEDREGAL DE SANTA URSULA III,PEDREGAL DE SANTA URSULA,COYOACAN,CDMX,19.31047264,-99.15870823
2023,Enero,08/01/23,1:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,52,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:07:00,ASTURIAS (AMPL),AMPLIACIÓN ASTURIAS,CUAUHTEMOC,CDMX,19.40605246,-99.1348958
2023,Enero,08/01/23,7:50:00,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,Masculino,51,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:12:00,SANTA MARIA AZTAHUACAN (U HAB),REFORMA POLÍTICA,IZTAPALAPA,CDMX,19.34457974,-99.02667783
2023,Enero,08/01/23,7:50:00,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,Femenino,63,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:12:00,SANTA MARIA AZTAHUACAN (U HAB),REFORMA POLÍTICA,IZTAPALAPA,CDMX,19.34457974,-99.02667783
2023,Enero,08/01/23,7:00:00,ROBO DE VEHICULO DE PEDALES,DELITO DE BAJO IMPACTO,Masculino,28,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:20:00,SANTA CRUZ MEYEHUALCO (PBLO),SANTA CRUZ MEYEHUALCO,IZTAPALAPA,CDMX,19.33882616,-99.04262781
2023,Enero,08/01/23,19:50:00,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,08/01/23,20:22:00,CENTRO VIII,CENTRO,CUAUHTEMOC,CDMX,19.43421205,-99.1415745
2023,Enero,08/01/23,5:30:00,USURPACIÓN DE IDENTIDAD,DELITO DE BAJO IMPACTO,Masculino,54,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:28:00,JARDINES DEL PEDREGAL,CENTRO COMERCIAL PERISUR,COYOACAN,CDMX,19.30270159,-99.19021904
2023,Enero,08/01/23,19:20:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,36,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:30:00,SAN MARCOS (BARR),SAN MARCOS,AZCAPOTZALCO,CDMX,19.4877785,-99.18186128
2023,Enero,08/01/23,19:20:00,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,08/01/23,20:33:00,ALPES,LOS ALPES,ALVARO OBREGON,CDMX,19.36085502,-99.18950289
2023,Enero,08/01/23,19:45:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,32,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:33:00,7 DE NOVIEMBRE,7 DE NOVIEMBRE,GUSTAVO A. MADERO,CDMX,19.45685721,-99.11483689
2022,Enero,08/01/22,20:00:00,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS,DELITO DE BAJO IMPACTO,NA,NA,MORAL,VICTIMA,FUERO COMUN,2023,Enero,08/01/23,20:34:00,JUAREZ,JUÁREZ,CUAUHTEMOC,CDMX,19.42907225,-99.16231871
2023,Enero,04/01/23,12:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,56,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:35:00,SAN JERONIMO ACULCO - LIDICE (PBLO),SAN JERÓNIMO LÍDICE,LA MAGDALENA CONTRERAS,CDMX,19.32435004,-99.22875971
2023,Enero,03/01/23,7:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,31,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:39:00,ROMA SUR II,ROMA SUR,CUAUHTEMOC,CDMX,19.40581069,-99.16469246
2023,Enero,08/01/23,13:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,51,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:41:00,SAN PEDRO ATOCPAN (PBLO),TULA (SAN PEDRO ATOCPAN),MILPA ALTA,CDMX,19.20421769,-99.05116149
2023,Enero,07/01/23,19:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,27,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:42:00,PRIMERO DE MAYO,1° DE MAYO,VENUSTIANO CARRANZA,CDMX,19.44674678,-99.1024611
2022,Diciembre,28/12/22,21:00:00,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,08/01/23,20:44:00,INDUSTRIAL II,INDUSTRIAL,GUSTAVO A. MADERO,CDMX,19.47918946,-99.12682079
2023,Enero,08/01/23,14:00:00,SUSTRACCIÓN DE MENORES,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA,FUERO COMUN,2023,Enero,08/01/23,20:45:00,EL CARMEN,CASTILLO CHICO,GUSTAVO A. MADERO,CDMX,19.54354421,-99.13602638
2022,Diciembre,22/12/22,11:00:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,13,FISICA,VICTIMA,FUERO COMUN,2023,Enero,08/01/23,20:45:00,NA,NA,IZTAPALAPA,CDMX,NA,NA
2022,Diciembre,28/12/22,16:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,63,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:49:00,CENTRO II,CENTRO,CUAUHTEMOC,CDMX,19.44018134,-99.12682445
2022,Diciembre,24/12/22,22:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,36,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:50:00,EL COYOL (U HAB),EL COYOL,GUSTAVO A. MADERO,CDMX,19.48580458,-99.09187681
2023,Enero,08/01/23,14:00:00,CONTRA LA INTIMIDAD SEXUAL,DELITO DE BAJO IMPACTO,Masculino,17,FISICA,VICTIMA,FUERO COMUN,2023,Enero,08/01/23,20:51:00,ATLAMPA,ATLAMPA,CUAUHTEMOC,CDMX,19.45577764,-99.15647366
2023,Enero,07/01/23,21:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,18,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:54:00,PRADOS LA PROVIDENCIA,RINCONADA LAS CUEVITAS,ALVARO OBREGON,CDMX,19.35592316,-99.23773716
2023,Enero,08/01/23,4:00:00,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,31,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,20:55:00,"EJTO CONSTITUCIONALISTA, SUPERMANZANA III (U HAB)",UNIDAD EJÉRCITO CONSTITUCIONALISTA,IZTAPALAPA,CDMX,19.38379589,-99.05476168
2022,Diciembre,09/12/22,NA,LESIONES CULPOSAS,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,LESIONADO,FUERO COMUN,2023,Enero,08/01/23,21:03:00,TLATILCO,TLATILCO,AZCAPOTZALCO,CDMX,19.46028706,-99.16241661
2022,Enero,08/01/22,19:35:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,21:03:00,PEDREGAL DE SANTA URSULA III,PEDREGAL DE SANTA URSULA,COYOACAN,CDMX,19.31173949,-99.16107109
2022,Diciembre,25/12/22,16:30:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,21:06:00,NATIVITAS,NATIVITAS,XOCHIMILCO,CDMX,19.25087283,-99.01129548
2023,Enero,08/01/23,18:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,20,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,21:07:00,PURISIMA ATLAZOLPA,PURÍSIMA ATLAZOLPA,IZTAPALAPA,CDMX,19.38008433,-99.109754
2023,Enero,08/01/23,17:30:00,ROBO DE VEHICULO DE PEDALES,DELITO DE BAJO IMPACTO,Masculino,24,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,21:08:00,BUENAVISTA I,BUENAVISTA,CUAUHTEMOC,CDMX,19.44615285,-99.15088087
2023,Enero,08/01/23,9:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,21:09:00,ROMA NORTE I,ROMA NORTE,CUAUHTEMOC,CDMX,19.42154438,-99.1670233
2022,Diciembre,23/12/22,16:00:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,21:12:00,BUENAVISTA I,BUENAVISTA,CUAUHTEMOC,CDMX,19.44615285,-99.15087551
2023,Enero,08/01/23,20:00:00,LESIONES INTENCIONALES POR ARMA BLANCA,DELITO DE BAJO IMPACTO,Masculino,27,FISICA,LESIONADO,FUERO COMUN,2023,Enero,08/01/23,21:17:00,NA,NA,IZTAPALAPA,CDMX,NA,NA
2023,Enero,08/01/23,19:00:00,FRAUDE,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,08/01/23,21:22:00,AMERICAS UNIDAS-DEL LAGO,AMÉRICAS UNIDAS,BENITO JUAREZ,CDMX,19.38021329,-99.14028078
2023,Enero,08/01/23,20:10:00,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO),DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,08/01/23,21:24:00,LOMAS DE SANTA FE II,ZEDEC SANTA FE,ALVARO OBREGON,CDMX,19.37795741,-99.25494879
2023,Enero,05/01/23,1:30:00,ROBO A REPARTIDOR CON VIOLENCIA,ROBO A REPARTIDOR CON Y SIN VIOLENCIA,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,08/01/23,21:28:00,AGRICOLA ORIENTAL III,AGRÍCOLA ORIENTAL,IZTACALCO,CDMX,19.38745954,-99.07191977
2022,Enero,08/01/22,17:00:00,DAÑO EN PROPIEDAD AJENA INTENCIONAL,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,21:33:00,PEDREGAL DE SANTA URSULA III,PEDREGAL DE SANTA URSULA,COYOACAN,CDMX,19.31102219,-99.16036516
2023,Enero,08/01/23,19:45:00,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,Masculino,34,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,21:40:00,NUEVA INDUSTRIAL VALLEJO (FRACC),NUEVA INDUSTRIAL VALLEJO,GUSTAVO A. MADERO,CDMX,19.50970968,-99.15255368
2022,Diciembre,29/12/22,7:30:00,LESIONES CULPOSAS,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,21:47:00,SAN MATEO XALPA (PBLO),SAN MATEO XALPA,XOCHIMILCO,CDMX,19.23493893,-99.12337214
2023,Enero,08/01/23,16:30:00,ROBO DE DINERO,DELITO DE BAJO IMPACTO,Masculino,24,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,21:49:00,CENTRO VII,CENTRO,CUAUHTEMOC,CDMX,19.42916441,-99.12714422
2023,Enero,08/01/23,14:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,21,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,21:51:00,MOLINO DE ROSAS,AMPLIACION MOLINO DE ROSAS,ALVARO OBREGON,CDMX,19.37154114,-99.20336408
2023,Enero,07/01/23,20:15:00,ROBO DE VEHICULO DE PEDALES,DELITO DE BAJO IMPACTO,Masculino,67,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,21:56:00,LOS CIPRESES,EX-EJIDO DE SAN PABLO TEPETLAPA,COYOACAN,CDMX,19.31564023,-99.12465692
2023,Enero,08/01/23,19:00:00,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,LESIONADO,FUERO COMUN,2023,Enero,08/01/23,21:57:00,PORTALES III,PORTALES SUR,BENITO JUAREZ,CDMX,19.36381895,-99.15188447
2023,Enero,04/01/23,0:15:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,52,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,21:57:00,NUEVA SANTA MARIA,NUEVA SANTA MARIA,AZCAPOTZALCO,CDMX,19.46646975,-99.16766435
2022,Diciembre,23/12/22,12:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA,FUERO COMUN,2023,Enero,08/01/23,21:58:00,STA MA AZTAHUACAN (PBLO),SANTA MARIA AZTAHUACAN,IZTAPALAPA,CDMX,19.35226117,-99.02198177
2023,Enero,07/01/23,7:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,69,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,21:59:00,OBRERA II,OBRERA,CUAUHTEMOC,CDMX,19.41592717,-99.14219409
2023,Enero,08/01/23,13:35:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,63,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,22:02:00,SANTA CRUZ ACAYUCAN (PBLO),SANTA APOLONIA,AZCAPOTZALCO,CDMX,19.47556123,-99.1940516
2022,Enero,08/01/22,18:50:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,LESIONADO,FUERO COMUN,2023,Enero,08/01/23,22:05:00,SAN MIGUEL AJUSCO (PBLO),SAN MIGUEL AJUSCO,TLALPAN,CDMX,19.22328127,-99.20657091
2023,Enero,08/01/23,19:40:00,RETENCIÓN DE MENORES,DELITO DE BAJO IMPACTO,Femenino,1,FISICA,VICTIMA,FUERO COMUN,2023,Enero,08/01/23,22:06:00,OBSERVATORIO,OBSERVATORIO,MIGUEL HIDALGO,CDMX,19.40528218,-99.19428831
2023,Enero,08/01/23,11:30:00,LESIONES INTENCIONALES POR GOLPES,DELITO DE BAJO IMPACTO,Masculino,49,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,22:07:00,SAN PEDRO ZACATENCO (PBLO),SAN PEDRO ZACATENCO,GUSTAVO A. MADERO,CDMX,19.50812145,-99.12179008
2023,Enero,08/01/23,3:00:00,VIOLACION EQUIPARADA,VIOLACIÓN,Femenino,25,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,22:09:00,CENTRO IV,CENTRO,CUAUHTEMOC,CDMX,19.43759901,-99.1393852
2022,Diciembre,30/12/22,5:30:00,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,22:09:00,INFONAVIT IZTACALCO (U HAB) I,LOS PICOS DE IZTACALCO SECCIÓN 1B,IZTACALCO,CDMX,19.38821762,-99.11204939
2023,Enero,08/01/23,9:42:00,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA",DELITO DE BAJO IMPACTO,Femenino,60,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,22:10:00,GRANADA,GRANADA,MIGUEL HIDALGO,CDMX,19.43825177,-99.19481635
2023,Enero,06/01/23,23:16:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,22:19:00,PRADO CHURUBUSCO,PRADO CHURUBUSCO,COYOACAN,CDMX,19.35758626,-99.12228093
2023,Enero,08/01/23,21:51:00,CONTRA LA INTIMIDAD SEXUAL,DELITO DE BAJO IMPACTO,Femenino,37,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,22:22:00,MINAS DE CRISTO,MINAS CRISTO REY,ALVARO OBREGON,CDMX,19.37858055,-99.20121826
2023,Enero,08/01/23,17:00:00,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,40,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,22:26:00,ERMITA ZARAGOZA (U HAB) II,ERMITA ZARAGOZA,IZTAPALAPA,CDMX,19.3669288,-98.99693616
2023,Enero,08/01/23,12:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,69,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,22:32:00,GRANJAS MEXICO I,GRANJAS MÉXICO,IZTACALCO,CDMX,19.39856585,-99.1062307
2023,Enero,08/01/23,19:30:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,22:35:00,PEDREGAL DE STO DOMINGO VIII,PEDREGAL DE SANTO DOMINGO,COYOACAN,CDMX,19.32465112,-99.17128857
2023,Enero,08/01/23,20:25:00,HOMICIDIO POR GOLPES,HOMICIDIO DOLOSO,Masculino,59,FISICA,CADAVER,FUERO COMUN,2023,Enero,08/01/23,22:35:00,SAN RAFAEL II,SAN RAFAEL,CUAUHTEMOC,CDMX,19.43913197,-99.16776896
2023,Enero,08/01/23,17:00:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Femenino,22,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,22:40:00,VALLEJO PONIENTE,VALLEJO PONIENTE,GUSTAVO A. MADERO,CDMX,19.46714117,-99.14124414
2023,Enero,08/01/23,20:35:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,19,FISICA,LESIONADO,FUERO COMUN,2023,Enero,08/01/23,22:42:00,C T M ARAGON (U),C.T.M. ARAGÓN,GUSTAVO A. MADERO,CDMX,19.45134555,-99.05778486
2023,Enero,08/01/23,18:00:00,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,Masculino,26,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,22:42:00,TEZOZOMOC,TEZOZOMOC,AZCAPOTZALCO,CDMX,19.49279006,-99.19930905
2023,Enero,08/01/23,21:37:00,NARCOMENUDEO POSESION SIMPLE,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,08/01/23,22:44:00,LOMAS DE SAN LORENZO II,LOMAS DE SAN LORENZO,IZTAPALAPA,CDMX,19.31794996,-99.06848811
2023,Enero,08/01/23,4:00:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,56,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,22:49:00,OBRERA III,OBRERA,CUAUHTEMOC,CDMX,19.41022443,-99.14424062
2023,Enero,08/01/23,14:19:00,AMENAZAS,DELITO DE BAJO IMPACTO,Femenino,37,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,08/01/23,22:50:00,VERONICA ANZURES,VERONICA ANZURES,MIGUEL HIDALGO,CDMX,19.43547674,-99.17053699
2023,Enero,08/01/23,16:00:00,RETENCIÓN DE MENORES,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA,FUERO COMUN,2023,Enero,08/01/23,22:58:00,DEL OBRERO,SANTIAGO ATZACOALCO,GUSTAVO A. MADERO,CDMX,19.50063206,-99.0940075
2023,Enero,08/01/23,16:00:00,RETENCIÓN DE MENORES,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA,FUERO COMUN,2023,Enero,08/01/23,22:58:00,DEL OBRERO,SANTIAGO ATZACOALCO,GUSTAVO A. MADERO,CDMX,19.50063206,-99.0940075
