fecha,tipo_ingreso,linea,ingreso
2022-01-13,Recargas,Línea 2,1151361.0
2022-01-13,Recargas,Línea 3,1105970.4
2022-01-13,Recargas,Línea 4,118911.0
2022-01-13,Recargas,Línea 5,345409.5
2022-01-13,Recargas,Línea 6,191651.0
2022-01-13,Recargas,Línea 7,582143.5
2022-01-13,Recargas,Línea 8,773159.7
2022-01-13,Recargas,Línea 9,653084.2
2022-01-13,Recargas,Línea A,511880.6
2022-01-13,Recargas,Línea B,764517.8
2022-01-13,Recargas,Línea 12,0.0
2022-01-13,Tarjetas,Línea 1,10695.0
2022-01-13,Tarjetas,Línea 2,11280.0
2022-01-13,Tarjetas,Línea 3,8685.0
2022-01-13,Tarjetas,Línea 4,540.0
2022-01-13,Tarjetas,Línea 5,3240.0
2022-01-13,Tarjetas,Línea 6,1140.0
2022-01-13,Tarjetas,Línea 7,3645.0
2022-01-13,Tarjetas,Línea 8,5565.0
2022-01-13,Tarjetas,Línea 9,5430.0
2022-01-13,Tarjetas,Línea A,3780.0
2022-01-13,Tarjetas,Línea B,5340.0
2022-01-13,Tarjetas,Línea 12,0.0
2022-01-13,QR/Validación,Línea 1,0.0
2022-01-13,QR/Validación,Línea 2,0.0
2022-01-13,QR/Validación,Línea 3,0.0
2022-01-13,QR/Validación,Línea 4,0.0
2022-01-13,QR/Validación,Línea 5,0.0
2022-01-13,QR/Validación,Línea 6,0.0
2022-01-13,QR/Validación,Línea 7,0.0
2022-01-13,QR/Validación,Línea 8,0.0
2022-01-13,QR/Validación,Línea 9,10160.0
2022-01-13,QR/Validación,Línea A,0.0
2022-01-13,QR/Validación,Línea B,0.0
2022-01-13,QR/Validación,Línea 12,0.0
2022-01-14,Boletos,Línea 1,738325.0
2022-01-14,Boletos,Línea 2,678125.0
2022-01-14,Boletos,Línea 3,526135.0
2022-01-14,Boletos,Línea 4,106125.0
2022-01-14,Boletos,Línea 5,229000.0
2022-01-14,Boletos,Línea 6,111400.0
2022-01-14,Boletos,Línea 7,253900.0
2022-01-14,Boletos,Línea 8,385825.0
2022-01-14,Boletos,Línea 9,282050.0
2022-01-14,Boletos,Línea A,334750.0
2022-01-14,Boletos,Línea B,516350.0
2022-01-14,Boletos,Línea 12,0.0
2022-01-14,Recargas,Línea 1,1160285.5
2022-01-14,Recargas,Línea 2,1296043.0
2022-01-14,Recargas,Línea 3,1268031.4
2022-01-14,Recargas,Línea 4,136943.0
2022-01-14,Recargas,Línea 5,365667.0
2022-01-14,Recargas,Línea 6,208940.5
2022-01-14,Recargas,Línea 7,682931.6
2022-01-14,Recargas,Línea 8,837405.0
2022-01-14,Recargas,Línea 9,701162.5
2022-01-14,Recargas,Línea A,503619.5
2022-01-14,Recargas,Línea B,825092.0
2022-01-14,Recargas,Línea 12,0.0
2022-01-14,Tarjetas,Línea 1,9945.0
2022-01-14,Tarjetas,Línea 2,11085.0
2022-01-14,Tarjetas,Línea 3,9780.0
2022-01-14,Tarjetas,Línea 4,540.0
2022-01-14,Tarjetas,Línea 5,2880.0
2022-01-14,Tarjetas,Línea 6,1110.0
2022-01-14,Tarjetas,Línea 7,4080.0
2022-01-14,Tarjetas,Línea 8,5400.0
2022-01-14,Tarjetas,Línea 9,3735.0
2022-01-14,Tarjetas,Línea A,3570.0
2022-01-14,Tarjetas,Línea B,5475.0
2022-01-14,Tarjetas,Línea 12,0.0
2022-01-14,QR/Validación,Línea 1,0.0
2022-01-14,QR/Validación,Línea 2,0.0
2022-01-14,QR/Validación,Línea 3,0.0
2022-01-14,QR/Validación,Línea 4,0.0
2022-01-14,QR/Validación,Línea 5,0.0
2022-01-14,QR/Validación,Línea 6,0.0
2022-01-14,QR/Validación,Línea 7,0.0
2022-01-14,QR/Validación,Línea 8,0.0
2022-01-14,QR/Validación,Línea 9,9770.0
2022-01-14,QR/Validación,Línea A,0.0
2022-01-14,QR/Validación,Línea B,0.0
2022-01-14,QR/Validación,Línea 12,0.0
2022-01-15,Boletos,Línea 1,765975.0
2022-01-15,Boletos,Línea 2,712075.0
2022-01-15,Boletos,Línea 3,489315.0
2022-01-15,Boletos,Línea 4,105600.0
2022-01-15,Boletos,Línea 5,223900.0
2022-01-15,Boletos,Línea 6,99700.0
2022-01-15,Boletos,Línea 7,230950.0
2022-01-15,Boletos,Línea 8,369425.0
2022-01-15,Boletos,Línea 9,271600.0
2022-01-15,Boletos,Línea A,322925.0
2022-01-15,Boletos,Línea B,528050.0
2022-01-15,Boletos,Línea 12,0.0
2022-01-15,Recargas,Línea 1,1173627.3
2022-01-15,Recargas,Línea 2,1288571.8
2022-01-15,Recargas,Línea 3,1135205.6
2022-01-15,Recargas,Línea 4,136456.0
2022-01-15,Recargas,Línea 5,367908.7
2022-01-15,Recargas,Línea 6,202822.0
2022-01-15,Recargas,Línea 7,639746.8
2022-01-15,Recargas,Línea 8,879173.5
2022-01-15,Recargas,Línea 9,655553.3
2022-01-15,Recargas,Línea A,525608.3
2022-01-15,Recargas,Línea B,848330.7
2022-01-15,Recargas,Línea 12,0.0
2022-01-15,Tarjetas,Línea 1,11265.0
2022-01-15,Tarjetas,Línea 2,14055.0
2022-01-15,Tarjetas,Línea 3,9540.0
2022-01-15,Tarjetas,Línea 4,630.0
2022-01-15,Tarjetas,Línea 5,3660.0
2022-01-15,Tarjetas,Línea 6,1125.0
2022-01-15,Tarjetas,Línea 7,4920.0
2022-01-15,Tarjetas,Línea 8,6855.0
2022-01-15,Tarjetas,Línea 9,4185.0
2022-01-15,Tarjetas,Línea A,4365.0
2022-01-15,Tarjetas,Línea B,6015.0
2022-01-15,Tarjetas,Línea 12,0.0
2022-01-15,QR/Validación,Línea 1,0.0
2022-01-15,QR/Validación,Línea 2,0.0
2022-01-15,QR/Validación,Línea 3,0.0
2022-01-15,QR/Validación,Línea 4,0.0
2022-01-15,QR/Validación,Línea 5,0.0
2022-01-15,QR/Validación,Línea 6,0.0
2022-01-15,QR/Validación,Línea 7,0.0
2022-01-15,QR/Validación,Línea 8,0.0
2022-01-15,QR/Validación,Línea 9,9130.0
2022-01-15,QR/Validación,Línea A,0.0
2022-01-15,QR/Validación,Línea B,0.0
2022-01-15,QR/Validación,Línea 12,0.0
2022-01-16,Boletos,Línea 1,506500.0
2022-01-16,Boletos,Línea 2,415650.0
2022-01-16,Boletos,Línea 3,297675.0
2022-01-16,Boletos,Línea 4,67775.0
2022-01-16,Boletos,Línea 5,159250.0
2022-01-16,Boletos,Línea 6,58700.0
2022-01-16,Boletos,Línea 7,125950.0
2022-01-16,Boletos,Línea 8,223400.0
2022-01-16,Boletos,Línea 9,140525.0
2022-01-16,Boletos,Línea A,210725.0
2022-01-16,Boletos,Línea B,354400.0
2022-01-16,Boletos,Línea 12,0.0
2022-01-16,Recargas,Línea 1,711496.7
2022-01-16,Recargas,Línea 2,760307.4
2022-01-16,Recargas,Línea 3,688959.5
2022-01-16,Recargas,Línea 4,73139.0
2022-01-16,Recargas,Línea 5,231011.5
2022-01-16,Recargas,Línea 6,91558.3
2022-01-16,Recargas,Línea 7,271630.0
2022-01-16,Recargas,Línea 8,455663.5
2022-01-16,Recargas,Línea 9,373460.4
2022-01-16,Recargas,Línea A,368796.5
2022-01-16,Recargas,Línea B,558969.2
2022-01-16,Recargas,Línea 12,0.0
2022-01-16,Tarjetas,Línea 1,7665.0
2022-01-16,Tarjetas,Línea 2,9285.0
2022-01-16,Tarjetas,Línea 3,6945.0
2022-01-16,Tarjetas,Línea 4,525.0
2022-01-16,Tarjetas,Línea 5,2460.0
2022-01-16,Tarjetas,Línea 6,1170.0
2022-01-16,Tarjetas,Línea 7,2775.0
2022-01-16,Tarjetas,Línea 8,4080.0
2022-01-16,Tarjetas,Línea 9,2625.0
2022-01-16,Tarjetas,Línea A,3030.0
2022-01-16,Tarjetas,Línea B,4665.0
2022-01-16,Tarjetas,Línea 12,0.0
2022-01-16,QR/Validación,Línea 1,0.0
2022-01-16,QR/Validación,Línea 2,0.0
2022-01-16,QR/Validación,Línea 3,0.0
2022-01-16,QR/Validación,Línea 4,0.0
2022-01-16,QR/Validación,Línea 5,0.0
2022-01-16,QR/Validación,Línea 6,0.0
2022-01-16,QR/Validación,Línea 7,0.0
2022-01-16,QR/Validación,Línea 8,0.0
2022-01-16,QR/Validación,Línea 9,4520.0
2022-01-16,QR/Validación,Línea A,0.0
2022-01-16,QR/Validación,Línea B,0.0
2022-01-16,QR/Validación,Línea 12,0.0
2022-01-17,Boletos,Línea 1,770700.0
2022-01-17,Boletos,Línea 2,669875.0
2022-01-17,Boletos,Línea 3,542930.0
2022-01-17,Boletos,Línea 4,101600.0
2022-01-17,Boletos,Línea 5,237775.0
2022-01-17,Boletos,Línea 6,109550.0
2022-01-17,Boletos,Línea 7,241250.0
2022-01-17,Boletos,Línea 8,385450.0
2022-01-17,Boletos,Línea 9,269600.0
2022-01-17,Boletos,Línea A,347575.0
2022-01-17,Boletos,Línea B,511325.0
2022-01-17,Boletos,Línea 12,0.0
2022-01-17,Recargas,Línea 1,872490.258885317
2022-01-17,Recargas,Línea 2,958364.087666092
2022-01-17,Recargas,Línea 3,1030309.38345806
2022-01-17,Recargas,Línea 4,85194.803339651
2022-01-17,Recargas,Línea 5,298167.160535948
2022-01-17,Recargas,Línea 6,187650.940794142
2022-01-17,Recargas,Línea 7,528657.775539155
2022-01-17,Recargas,Línea 8,614473.661161466
2022-01-17,Recargas,Línea 9,479189.204978036
2022-01-17,Recargas,Línea A,527326.570403689
2022-01-17,Recargas,Línea B,743540.153238441
2022-01-17,Recargas,Línea 12,0.0
2022-01-17,Tarjetas,Línea 1,10860.0
2022-01-17,Tarjetas,Línea 2,13230.0
2022-01-17,Tarjetas,Línea 3,10110.0
2022-01-17,Tarjetas,Línea 4,765.0
2022-01-17,Tarjetas,Línea 5,3675.0
2022-01-17,Tarjetas,Línea 6,1530.0
2022-01-17,Tarjetas,Línea 7,4620.0
2022-01-17,Tarjetas,Línea 8,6420.0
2022-01-17,Tarjetas,Línea 9,4365.0
2022-01-17,Tarjetas,Línea A,4995.0
2022-01-17,Tarjetas,Línea B,6780.0
2022-01-17,Tarjetas,Línea 12,0.0
2022-01-17,QR/Validación,Línea 1,0.0
2022-01-17,QR/Validación,Línea 2,0.0
2022-01-17,QR/Validación,Línea 3,0.0
2022-01-17,QR/Validación,Línea 4,0.0
2022-01-17,QR/Validación,Línea 5,0.0
2022-01-17,QR/Validación,Línea 6,0.0
2022-01-17,QR/Validación,Línea 7,0.0
2022-01-17,QR/Validación,Línea 8,0.0
2022-01-17,QR/Validación,Línea 9,9455.0
2022-01-17,QR/Validación,Línea A,0.0
2022-01-17,QR/Validación,Línea B,0.0
2022-01-17,QR/Validación,Línea 12,0.0
2022-01-18,Boletos,Línea 1,672875.0
2022-01-18,Boletos,Línea 2,600590.0
2022-01-18,Boletos,Línea 3,476355.0
2022-01-18,Boletos,Línea 4,94525.0
2022-01-18,Boletos,Línea 5,208625.0
2022-01-18,Boletos,Línea 6,100175.0
2022-01-18,Boletos,Línea 7,227100.0
2022-01-18,Boletos,Línea 8,346625.0
2022-01-18,Boletos,Línea 9,247625.0
2022-01-18,Boletos,Línea A,307900.0
2022-01-18,Boletos,Línea B,446475.0
2022-01-18,Boletos,Línea 12,0.0
2022-01-18,Recargas,Línea 1,925856.923898575
2022-01-18,Recargas,Línea 2,969749.055191289
2022-01-18,Recargas,Línea 3,1073629.92872289
2022-01-18,Recargas,Línea 4,84069.4271404187
2022-01-18,Recargas,Línea 5,304828.144541654
2022-01-18,Recargas,Línea 6,166203.657753736
2022-01-18,Recargas,Línea 7,513598.853560093
2022-01-18,Recargas,Línea 8,647779.912943498
2022-01-18,Recargas,Línea 9,560308.183760238
2022-01-18,Recargas,Línea A,491794.517596473
2022-01-18,Recargas,Línea B,689659.39489114
2022-01-18,Recargas,Línea 12,0.0
2022-01-18,Tarjetas,Línea 1,9585.0
2022-01-18,Tarjetas,Línea 2,11640.0
2022-01-18,Tarjetas,Línea 3,9090.0
2022-01-18,Tarjetas,Línea 4,555.0
2022-01-18,Tarjetas,Línea 5,3405.0
2022-01-18,Tarjetas,Línea 6,915.0
2022-01-18,Tarjetas,Línea 7,4050.0
2022-01-18,Tarjetas,Línea 8,5775.0
2022-01-18,Tarjetas,Línea 9,3900.0
2022-01-18,Tarjetas,Línea A,4185.0
2022-01-18,Tarjetas,Línea B,6345.0
2022-01-18,Tarjetas,Línea 12,0.0
2022-01-18,QR/Validación,Línea 1,0.0
2022-01-18,QR/Validación,Línea 2,0.0
2022-01-18,QR/Validación,Línea 3,0.0
2022-01-18,QR/Validación,Línea 4,0.0
2022-01-18,QR/Validación,Línea 5,0.0
2022-01-18,QR/Validación,Línea 6,0.0
2022-01-18,QR/Validación,Línea 7,0.0
2022-01-18,QR/Validación,Línea 8,0.0
2022-01-18,QR/Validación,Línea 9,10175.0
2022-01-18,QR/Validación,Línea A,0.0
2022-01-18,QR/Validación,Línea B,0.0
2022-01-18,QR/Validación,Línea 12,0.0
2022-01-19,Boletos,Línea 1,657300.0
2022-01-19,Boletos,Línea 2,580460.0
2022-01-19,Boletos,Línea 3,478390.0
2022-01-19,Boletos,Línea 4,96125.0
2022-01-19,Boletos,Línea 5,211025.0
2022-01-19,Boletos,Línea 6,103225.0
2022-01-19,Boletos,Línea 7,229375.0
2022-01-19,Boletos,Línea 8,350250.0
2022-01-19,Boletos,Línea 9,250075.0
2022-01-19,Boletos,Línea A,321350.0
2022-01-19,Boletos,Línea B,468975.0
2022-01-19,Boletos,Línea 12,0.0
2022-01-19,Recargas,Línea 1,531245.71679019
2022-01-19,Recargas,Línea 2,504703.007598761
2022-01-19,Recargas,Línea 3,667387.794642627
2022-01-19,Recargas,Línea 4,20009.4596013912
2022-01-19,Recargas,Línea 5,186761.877545827
2022-01-19,Recargas,Línea 6,81047.427053033
2022-01-19,Recargas,Línea 7,319893.102520588
2022-01-19,Recargas,Línea 8,292352.894420795
2022-01-19,Recargas,Línea 9,343830.533553268
2022-01-19,Recargas,Línea A,365660.245741602
2022-01-19,Recargas,Línea B,475073.940531918
2022-01-19,Recargas,Línea 12,0.0
2022-01-19,Tarjetas,Línea 1,8925.0
2022-01-19,Tarjetas,Línea 2,10200.0
2022-01-19,Tarjetas,Línea 3,8340.0
2022-01-19,Tarjetas,Línea 4,480.0
2022-01-19,Tarjetas,Línea 5,3255.0
2022-01-19,Tarjetas,Línea 6,1095.0
2022-01-19,Tarjetas,Línea 7,3825.0
2022-01-19,Tarjetas,Línea 8,5925.0
2022-01-19,Tarjetas,Línea 9,4095.0
2022-01-19,Tarjetas,Línea A,4065.0
2022-01-19,Tarjetas,Línea B,4800.0
2022-01-19,Tarjetas,Línea 12,0.0
2022-01-19,QR/Validación,Línea 1,0.0
2022-01-19,QR/Validación,Línea 2,0.0
2022-01-19,QR/Validación,Línea 3,0.0
2022-01-19,QR/Validación,Línea 4,0.0
2022-01-19,QR/Validación,Línea 5,0.0
2022-01-19,QR/Validación,Línea 6,0.0
2022-01-19,QR/Validación,Línea 7,0.0
2022-01-19,QR/Validación,Línea 8,0.0
2022-01-19,QR/Validación,Línea 9,9935.0
2022-01-19,QR/Validación,Línea A,0.0
2022-01-19,QR/Validación,Línea B,0.0
2022-01-19,QR/Validación,Línea 12,0.0
2022-01-20,Boletos,Línea 1,655925.0
2022-01-20,Boletos,Línea 2,600575.0
2022-01-20,Boletos,Línea 3,478800.0
2022-01-20,Boletos,Línea 4,93975.0
2022-01-20,Boletos,Línea 5,206275.0
2022-01-20,Boletos,Línea 6,97975.0
2022-01-20,Boletos,Línea 7,232475.0
2022-01-20,Boletos,Línea 8,353800.0
2022-01-20,Boletos,Línea 9,250950.0
2022-01-20,Boletos,Línea A,303250.0
2022-01-20,Boletos,Línea B,467725.0
2022-01-20,Boletos,Línea 12,0.0
2022-01-20,Recargas,Línea 1,640777.254785549
2022-01-20,Recargas,Línea 2,656093.780993026
2022-01-20,Recargas,Línea 3,737322.377368257
2022-01-20,Recargas,Línea 4,34805.4952039612
2022-01-20,Recargas,Línea 5,209752.952245608
2022-01-20,Recargas,Línea 6,102270.972085158
2022-01-20,Recargas,Línea 7,361291.760233445
2022-01-20,Recargas,Línea 8,451244.195523697
2022-01-20,Recargas,Línea 9,392723.743790425
2022-01-20,Recargas,Línea A,367640.459402384
2022-01-20,Recargas,Línea B,488275.008368487
2022-01-20,Recargas,Línea 12,0.0
2022-01-20,Tarjetas,Línea 1,9570.0
2022-01-20,Tarjetas,Línea 2,11325.0
2022-01-20,Tarjetas,Línea 3,8550.0
2022-01-20,Tarjetas,Línea 4,510.0
2022-01-20,Tarjetas,Línea 5,3345.0
2022-01-20,Tarjetas,Línea 6,1185.0
2022-01-20,Tarjetas,Línea 7,3930.0
2022-01-20,Tarjetas,Línea 8,6045.0
2022-01-20,Tarjetas,Línea 9,3690.0
2022-01-20,Tarjetas,Línea A,3225.0
2022-01-20,Tarjetas,Línea B,4695.0
2022-01-20,Tarjetas,Línea 12,0.0
2022-01-20,QR/Validación,Línea 1,0.0
2022-01-20,QR/Validación,Línea 2,0.0
2022-01-20,QR/Validación,Línea 3,0.0
2022-01-20,QR/Validación,Línea 4,0.0
2022-01-20,QR/Validación,Línea 5,0.0
2022-01-20,QR/Validación,Línea 6,0.0
2022-01-20,QR/Validación,Línea 7,0.0
2022-01-20,QR/Validación,Línea 8,0.0
2022-01-20,QR/Validación,Línea 9,10240.0
2022-01-20,QR/Validación,Línea A,0.0
2022-01-20,QR/Validación,Línea B,0.0
2022-01-20,QR/Validación,Línea 12,0.0
2022-01-21,Boletos,Línea 1,714425.0
2022-01-21,Boletos,Línea 2,637900.0
2022-01-21,Boletos,Línea 3,510360.0
2022-01-21,Boletos,Línea 4,101575.0
2022-01-21,Boletos,Línea 5,220450.0
2022-01-21,Boletos,Línea 6,107025.0
2022-01-21,Boletos,Línea 7,251050.0
2022-01-21,Boletos,Línea 8,366750.0
2022-01-21,Boletos,Línea 9,264200.0
2022-01-21,Boletos,Línea A,327550.0
2022-01-21,Boletos,Línea B,488175.0
2022-01-21,Boletos,Línea 12,0.0
2022-01-21,Recargas,Línea 1,1034986.0
2022-01-21,Recargas,Línea 2,1191058.0
2022-01-21,Recargas,Línea 3,1155018.2
2022-01-21,Recargas,Línea 4,122039.0
2022-01-21,Recargas,Línea 5,350077.5
2022-01-21,Recargas,Línea 6,203638.0
2022-01-21,Recargas,Línea 7,631765.5
2022-01-21,Recargas,Línea 8,747306.7
2022-01-21,Recargas,Línea 9,614579.2
2022-01-21,Recargas,Línea A,507274.2
2022-01-21,Recargas,Línea B,794191.7
2022-01-21,Recargas,Línea 12,0.0
2022-01-21,Tarjetas,Línea 1,9285.0
2022-01-21,Tarjetas,Línea 2,10710.0
2022-01-21,Tarjetas,Línea 3,8610.0
2022-01-21,Tarjetas,Línea 4,615.0
2022-01-21,Tarjetas,Línea 5,3285.0
2022-01-21,Tarjetas,Línea 6,1155.0
2022-01-21,Tarjetas,Línea 7,3810.0
2022-01-21,Tarjetas,Línea 8,5040.0
2022-01-21,Tarjetas,Línea 9,3900.0
2022-01-21,Tarjetas,Línea A,3525.0
2022-01-21,Tarjetas,Línea B,5190.0
2022-01-21,Tarjetas,Línea 12,0.0
2022-01-21,QR/Validación,Línea 1,0.0
2022-01-21,QR/Validación,Línea 2,0.0
2022-01-21,QR/Validación,Línea 3,0.0
2022-01-21,QR/Validación,Línea 4,0.0
2022-01-21,QR/Validación,Línea 5,0.0
2022-01-21,QR/Validación,Línea 6,0.0
2022-01-21,QR/Validación,Línea 7,0.0
2022-01-21,QR/Validación,Línea 8,0.0
2022-01-21,QR/Validación,Línea 9,11375.0
2022-01-21,QR/Validación,Línea A,0.0
2022-01-21,QR/Validación,Línea B,0.0
2022-01-21,QR/Validación,Línea 12,0.0
2022-01-22,Boletos,Línea 1,729775.0
2022-01-22,Boletos,Línea 2,677100.0
2022-01-22,Boletos,Línea 3,469940.0
2022-01-22,Boletos,Línea 4,97925.0
2022-01-22,Boletos,Línea 5,216600.0
2022-01-22,Boletos,Línea 6,94650.0
2022-01-22,Boletos,Línea 7,232975.0
2022-01-22,Boletos,Línea 8,361725.0
2022-01-22,Boletos,Línea 9,250675.0
2022-01-22,Boletos,Línea A,306625.0
2022-01-22,Boletos,Línea B,510525.0
2022-01-22,Boletos,Línea 12,0.0
2022-01-22,Recargas,Línea 1,1087587.3
2022-01-22,Recargas,Línea 2,1199633.1
2022-01-22,Recargas,Línea 3,1057660.9
2022-01-22,Recargas,Línea 4,120663.0
2022-01-22,Recargas,Línea 5,332052.0
2022-01-22,Recargas,Línea 6,180030.0
2022-01-22,Recargas,Línea 7,582731.5
2022-01-22,Recargas,Línea 8,767780.0
2022-01-22,Recargas,Línea 9,589613.6
2022-01-22,Recargas,Línea A,477215.3
2022-01-22,Recargas,Línea B,743147.3
2022-01-22,Recargas,Línea 12,0.0
2022-01-22,Tarjetas,Línea 1,10410.0
2022-01-22,Tarjetas,Línea 2,13200.0
2022-01-22,Tarjetas,Línea 3,8220.0
2022-01-22,Tarjetas,Línea 4,420.0
2022-01-22,Tarjetas,Línea 5,3570.0
2022-01-22,Tarjetas,Línea 6,1215.0
2022-01-22,Tarjetas,Línea 7,4305.0
2022-01-22,Tarjetas,Línea 8,5715.0
2022-01-22,Tarjetas,Línea 9,3570.0
2022-01-22,Tarjetas,Línea A,3375.0
2022-01-22,Tarjetas,Línea B,5265.0
2022-01-22,Tarjetas,Línea 12,0.0
2022-01-22,QR/Validación,Línea 1,0.0
2022-01-22,QR/Validación,Línea 2,0.0
2022-01-22,QR/Validación,Línea 3,0.0
2022-01-22,QR/Validación,Línea 4,0.0
2022-01-22,QR/Validación,Línea 5,0.0
2022-01-22,QR/Validación,Línea 6,0.0
2022-01-22,QR/Validación,Línea 7,0.0
2022-01-22,QR/Validación,Línea 8,0.0
2022-01-22,QR/Validación,Línea 9,7975.0
2022-01-22,QR/Validación,Línea A,0.0
2022-01-22,QR/Validación,Línea B,0.0
2022-01-22,QR/Validación,Línea 12,0.0
2022-01-23,Boletos,Línea 1,503250.0
2022-01-23,Boletos,Línea 2,415400.0
2022-01-23,Boletos,Línea 3,303400.0
2022-01-23,Boletos,Línea 4,67725.0
2022-01-23,Boletos,Línea 5,152325.0
2022-01-23,Boletos,Línea 6,58625.0
2022-01-23,Boletos,Línea 7,133600.0
2022-01-23,Boletos,Línea 8,225000.0
2022-01-23,Boletos,Línea 9,143525.0
2022-01-23,Boletos,Línea A,208800.0
2022-01-23,Boletos,Línea B,364800.0
2022-01-23,Boletos,Línea 12,0.0
2022-01-23,Recargas,Línea 1,680059.7
2022-01-23,Recargas,Línea 2,738829.1
2022-01-23,Recargas,Línea 3,642334.5
2022-01-23,Recargas,Línea 4,71310.0
2022-01-23,Recargas,Línea 5,206618.5
2022-01-23,Recargas,Línea 6,93409.0
2022-01-23,Recargas,Línea 7,263465.5
2022-01-23,Recargas,Línea 8,470012.6
2022-01-23,Recargas,Línea 9,348499.1
2022-01-23,Recargas,Línea A,323961.7
2022-01-23,Recargas,Línea B,532967.3
2022-01-23,Recargas,Línea 12,0.0
2022-01-23,Tarjetas,Línea 1,7695.0
2022-01-23,Tarjetas,Línea 2,8805.0
2022-01-23,Tarjetas,Línea 3,6615.0
2022-01-23,Tarjetas,Línea 4,360.0
2022-01-23,Tarjetas,Línea 5,2295.0
2022-01-23,Tarjetas,Línea 6,840.0
2022-01-23,Tarjetas,Línea 7,3195.0
2022-01-23,Tarjetas,Línea 8,4245.0
2022-01-23,Tarjetas,Línea 9,2625.0
2022-01-23,Tarjetas,Línea A,2550.0
2022-01-23,Tarjetas,Línea B,4110.0
2022-01-23,Tarjetas,Línea 12,0.0
2022-01-23,QR/Validación,Línea 1,0.0
2022-01-23,QR/Validación,Línea 2,0.0
2022-01-23,QR/Validación,Línea 3,0.0
2022-01-23,QR/Validación,Línea 4,0.0
2022-01-23,QR/Validación,Línea 5,0.0
2022-01-23,QR/Validación,Línea 6,0.0
2022-01-23,QR/Validación,Línea 7,0.0
2022-01-23,QR/Validación,Línea 8,0.0
2022-01-23,QR/Validación,Línea 9,4745.0
2022-01-23,QR/Validación,Línea A,0.0
2022-01-23,QR/Validación,Línea B,0.0
2022-01-23,QR/Validación,Línea 12,0.0
2022-01-24,Boletos,Línea 1,759475.0
2022-01-24,Boletos,Línea 2,656600.0
2022-01-24,Boletos,Línea 3,535325.0
2022-01-24,Boletos,Línea 4,103425.0
2022-01-24,Boletos,Línea 5,230250.0
2022-01-24,Boletos,Línea 6,107575.0
2022-01-24,Boletos,Línea 7,240050.0
2022-01-24,Boletos,Línea 8,380325.0
2022-01-24,Boletos,Línea 9,260575.0
2022-01-24,Boletos,Línea A,347850.0
2022-01-24,Boletos,Línea B,513575.0
2022-01-24,Boletos,Línea 12,0.0
2022-01-24,Recargas,Línea 1,1238829.5
2022-01-24,Recargas,Línea 2,1369336.2
2022-01-24,Recargas,Línea 3,1365540.0
2022-01-24,Recargas,Línea 4,163627.0
2022-01-24,Recargas,Línea 5,409062.5
2022-01-24,Recargas,Línea 6,264146.0
2022-01-24,Recargas,Línea 7,704644.0
2022-01-24,Recargas,Línea 8,975633.0
2022-01-24,Recargas,Línea 9,678058.2
2022-01-24,Recargas,Línea A,622248.5
2022-01-24,Recargas,Línea B,964652.1
2022-01-24,Recargas,Línea 12,0.0
2022-01-24,Tarjetas,Línea 1,10560.0
2022-01-24,Tarjetas,Línea 2,11910.0
2022-01-24,Tarjetas,Línea 3,8580.0
2022-01-24,Tarjetas,Línea 4,480.0
2022-01-24,Tarjetas,Línea 5,3540.0
2022-01-24,Tarjetas,Línea 6,1560.0
2022-01-24,Tarjetas,Línea 7,4020.0
2022-01-24,Tarjetas,Línea 8,6990.0
2022-01-24,Tarjetas,Línea 9,3900.0
2022-01-24,Tarjetas,Línea A,3675.0
2022-01-24,Tarjetas,Línea B,6300.0
2022-01-24,Tarjetas,Línea 12,0.0
2022-01-24,QR/Validación,Línea 1,0.0
2022-01-24,QR/Validación,Línea 2,0.0
2022-01-24,QR/Validación,Línea 3,0.0
2022-01-24,QR/Validación,Línea 4,0.0
2022-01-24,QR/Validación,Línea 5,0.0
2022-01-24,QR/Validación,Línea 6,0.0
2022-01-24,QR/Validación,Línea 7,0.0
2022-01-24,QR/Validación,Línea 8,0.0
2022-01-24,QR/Validación,Línea 9,9825.0
2022-01-24,QR/Validación,Línea A,0.0
2022-01-24,QR/Validación,Línea B,0.0
2022-01-24,QR/Validación,Línea 12,0.0
2022-01-25,Boletos,Línea 1,669775.0
2022-01-25,Boletos,Línea 2,617490.0
2022-01-25,Boletos,Línea 3,495625.0
2022-01-25,Boletos,Línea 4,95275.0
2022-01-25,Boletos,Línea 5,205275.0
2022-01-25,Boletos,Línea 6,106175.0
2022-01-25,Boletos,Línea 7,236475.0
2022-01-25,Boletos,Línea 8,362000.0
2022-01-25,Boletos,Línea 9,253075.0
2022-01-25,Boletos,Línea A,314050.0
2022-01-25,Boletos,Línea B,453275.0
2022-01-25,Boletos,Línea 12,0.0
2022-01-25,Recargas,Línea 1,1113885.0
2022-01-25,Recargas,Línea 2,1248229.0
2022-01-25,Recargas,Línea 3,1233292.0
2022-01-25,Recargas,Línea 4,123610.0
2022-01-25,Recargas,Línea 5,355647.0
2022-01-25,Recargas,Línea 6,211667.0
2022-01-25,Recargas,Línea 7,685361.0
2022-01-25,Recargas,Línea 8,824944.0
2022-01-25,Recargas,Línea 9,680062.0
2022-01-25,Recargas,Línea A,490125.0
2022-01-25,Recargas,Línea B,818491.0
2022-01-25,Recargas,Línea 12,0.0
2022-01-25,Tarjetas,Línea 1,9525.0
2022-01-25,Tarjetas,Línea 2,10905.0
